name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Hotel Casino Talca,info@casinotalca.cl,(71) 252 7000,Hotel Casino Talca,Tourism & Hospitality — Talca,lead,0,tourism,Tourism & Hospitality,talca,casinotalca.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""casinotalca.cl"", ""page"": ""companies/talca/hotel-casino-talca.html"", ""vertical"": ""Tourism""}"
Hotel Casino Talca,contacto@casinotalca.cl,(71) 252 7000,Hotel Casino Talca,Dueño/a,lead,0,tourism,Tourism & Hospitality,talca,casinotalca.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""casinotalca.cl"", ""page"": ""companies/talca/hotel-casino-talca.html"", ""vertical"": ""Tourism""}"
Hotel Casino Talca,ventas@casinotalca.cl,(71) 252 7000,Hotel Casino Talca,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,talca,casinotalca.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""casinotalca.cl"", ""page"": ""companies/talca/hotel-casino-talca.html"", ""vertical"": ""Tourism""}"
Hotel Casino Talca,admin@casinotalca.cl,(71) 252 7000,Hotel Casino Talca,Administrador/a,lead,0,tourism,Tourism & Hospitality,talca,casinotalca.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""casinotalca.cl"", ""page"": ""companies/talca/hotel-casino-talca.html"", ""vertical"": ""Tourism""}"
Hotel Casino Talca,hola@casinotalca.cl,(71) 252 7000,Hotel Casino Talca,Recepción,lead,0,tourism,Tourism & Hospitality,talca,casinotalca.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""casinotalca.cl"", ""page"": ""companies/talca/hotel-casino-talca.html"", ""vertical"": ""Tourism""}"
Hotel Marcos Gamero,info@hotelmarcosgamero.cl,712 22 33 88,Hotel Marcos Gamero,Tourism & Hospitality — Talca,lead,0,tourism,Tourism & Hospitality,talca,hotelmarcosgamero.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelmarcosgamero.cl"", ""page"": ""companies/talca/hotel-marcos-gamero.html"", ""vertical"": ""Tourism""}"
Hotel Marcos Gamero,contacto@hotelmarcosgamero.cl,712 22 33 88,Hotel Marcos Gamero,Dueño/a,lead,0,tourism,Tourism & Hospitality,talca,hotelmarcosgamero.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelmarcosgamero.cl"", ""page"": ""companies/talca/hotel-marcos-gamero.html"", ""vertical"": ""Tourism""}"
Hotel Marcos Gamero,ventas@hotelmarcosgamero.cl,712 22 33 88,Hotel Marcos Gamero,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,talca,hotelmarcosgamero.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelmarcosgamero.cl"", ""page"": ""companies/talca/hotel-marcos-gamero.html"", ""vertical"": ""Tourism""}"
Hotel Marcos Gamero,admin@hotelmarcosgamero.cl,712 22 33 88,Hotel Marcos Gamero,Administrador/a,lead,0,tourism,Tourism & Hospitality,talca,hotelmarcosgamero.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelmarcosgamero.cl"", ""page"": ""companies/talca/hotel-marcos-gamero.html"", ""vertical"": ""Tourism""}"
Hotel Marcos Gamero,hola@hotelmarcosgamero.cl,712 22 33 88,Hotel Marcos Gamero,Recepción,lead,0,tourism,Tourism & Hospitality,talca,hotelmarcosgamero.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelmarcosgamero.cl"", ""page"": ""companies/talca/hotel-marcos-gamero.html"", ""vertical"": ""Tourism""}"
EcoHotel Talca,info@ecohotel.cl,+56 71 234 2000,EcoHotel Talca,Tourism & Hospitality — Talca,lead,0,tourism,Tourism & Hospitality,talca,ecohotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""ecohotel.cl"", ""page"": ""companies/talca/ecohotel-talca.html"", ""vertical"": ""Tourism""}"
EcoHotel Talca,contacto@ecohotel.cl,+56 71 234 2000,EcoHotel Talca,Dueño/a,lead,0,tourism,Tourism & Hospitality,talca,ecohotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""ecohotel.cl"", ""page"": ""companies/talca/ecohotel-talca.html"", ""vertical"": ""Tourism""}"
EcoHotel Talca,ventas@ecohotel.cl,+56 71 234 2000,EcoHotel Talca,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,talca,ecohotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""ecohotel.cl"", ""page"": ""companies/talca/ecohotel-talca.html"", ""vertical"": ""Tourism""}"
EcoHotel Talca,admin@ecohotel.cl,+56 71 234 2000,EcoHotel Talca,Administrador/a,lead,0,tourism,Tourism & Hospitality,talca,ecohotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""ecohotel.cl"", ""page"": ""companies/talca/ecohotel-talca.html"", ""vertical"": ""Tourism""}"
EcoHotel Talca,hola@ecohotel.cl,+56 71 234 2000,EcoHotel Talca,Recepción,lead,0,tourism,Tourism & Hospitality,talca,ecohotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""ecohotel.cl"", ""page"": ""companies/talca/ecohotel-talca.html"", ""vertical"": ""Tourism""}"
Hotel Capelli,info@hotelcapelli.cl,71 298 0973 / +569 7436 1642,Hotel Capelli,Tourism & Hospitality — Talca,lead,0,tourism,Tourism & Hospitality,talca,hotelcapelli.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelcapelli.cl"", ""page"": ""companies/talca/hotel-capelli.html"", ""vertical"": ""Tourism""}"
Hotel Capelli,contacto@hotelcapelli.cl,71 298 0973 / +569 7436 1642,Hotel Capelli,Dueño/a,lead,0,tourism,Tourism & Hospitality,talca,hotelcapelli.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelcapelli.cl"", ""page"": ""companies/talca/hotel-capelli.html"", ""vertical"": ""Tourism""}"
Hotel Capelli,ventas@hotelcapelli.cl,71 298 0973 / +569 7436 1642,Hotel Capelli,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,talca,hotelcapelli.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelcapelli.cl"", ""page"": ""companies/talca/hotel-capelli.html"", ""vertical"": ""Tourism""}"
Hotel Capelli,admin@hotelcapelli.cl,71 298 0973 / +569 7436 1642,Hotel Capelli,Administrador/a,lead,0,tourism,Tourism & Hospitality,talca,hotelcapelli.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelcapelli.cl"", ""page"": ""companies/talca/hotel-capelli.html"", ""vertical"": ""Tourism""}"
Hotel Capelli,hola@hotelcapelli.cl,71 298 0973 / +569 7436 1642,Hotel Capelli,Recepción,lead,0,tourism,Tourism & Hospitality,talca,hotelcapelli.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelcapelli.cl"", ""page"": ""companies/talca/hotel-capelli.html"", ""vertical"": ""Tourism""}"
Hotel Plaza Cienfuegos,info@hotelplazacienfuegos.cl (unverified),+56 940 054 282 / (71) 222 4000,Hotel Plaza Cienfuegos,Tourism & Hospitality — Talca,lead,0,tourism,Tourism & Hospitality,talca,hotelplazacienfuegos.cl (unverified),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelplazacienfuegos.cl (unverified)"", ""page"": ""companies/talca/hotel-plaza-cienfuegos.html"", ""vertical"": ""Tourism""}"
Hotel Plaza Cienfuegos,contacto@hotelplazacienfuegos.cl (unverified),+56 940 054 282 / (71) 222 4000,Hotel Plaza Cienfuegos,Dueño/a,lead,0,tourism,Tourism & Hospitality,talca,hotelplazacienfuegos.cl (unverified),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelplazacienfuegos.cl (unverified)"", ""page"": ""companies/talca/hotel-plaza-cienfuegos.html"", ""vertical"": ""Tourism""}"
Hotel Plaza Cienfuegos,ventas@hotelplazacienfuegos.cl (unverified),+56 940 054 282 / (71) 222 4000,Hotel Plaza Cienfuegos,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,talca,hotelplazacienfuegos.cl (unverified),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelplazacienfuegos.cl (unverified)"", ""page"": ""companies/talca/hotel-plaza-cienfuegos.html"", ""vertical"": ""Tourism""}"
Hotel Plaza Cienfuegos,admin@hotelplazacienfuegos.cl (unverified),+56 940 054 282 / (71) 222 4000,Hotel Plaza Cienfuegos,Administrador/a,lead,0,tourism,Tourism & Hospitality,talca,hotelplazacienfuegos.cl (unverified),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelplazacienfuegos.cl (unverified)"", ""page"": ""companies/talca/hotel-plaza-cienfuegos.html"", ""vertical"": ""Tourism""}"
Hotel Plaza Cienfuegos,hola@hotelplazacienfuegos.cl (unverified),+56 940 054 282 / (71) 222 4000,Hotel Plaza Cienfuegos,Recepción,lead,0,tourism,Tourism & Hospitality,talca,hotelplazacienfuegos.cl (unverified),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelplazacienfuegos.cl (unverified)"", ""page"": ""companies/talca/hotel-plaza-cienfuegos.html"", ""vertical"": ""Tourism""}"
Hostal Ibiza Talca,info@hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),+56 990 327 387,Hostal Ibiza Talca,Tourism & Hospitality — Talca,lead,0,tourism,Tourism & Hospitality,talca,hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hostalibiza.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/hostal-ibiza-talca.html"", ""vertical"": ""Tourism""}"
Hostal Ibiza Talca,contacto@hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),+56 990 327 387,Hostal Ibiza Talca,Dueño/a,lead,0,tourism,Tourism & Hospitality,talca,hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hostalibiza.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/hostal-ibiza-talca.html"", ""vertical"": ""Tourism""}"
Hostal Ibiza Talca,ventas@hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),+56 990 327 387,Hostal Ibiza Talca,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,talca,hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hostalibiza.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/hostal-ibiza-talca.html"", ""vertical"": ""Tourism""}"
Hostal Ibiza Talca,admin@hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),+56 990 327 387,Hostal Ibiza Talca,Administrador/a,lead,0,tourism,Tourism & Hospitality,talca,hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hostalibiza.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/hostal-ibiza-talca.html"", ""vertical"": ""Tourism""}"
Hostal Ibiza Talca,hola@hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),+56 990 327 387,Hostal Ibiza Talca,Recepción,lead,0,tourism,Tourism & Hospitality,talca,hostalibiza.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hostalibiza.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/hostal-ibiza-talca.html"", ""vertical"": ""Tourism""}"
Hotel Cordillera,info@cordillerahotel.cl,+56 71 222 1817,Hotel Cordillera,Tourism & Hospitality — Talca,lead,0,tourism,Tourism & Hospitality,talca,cordillerahotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""cordillerahotel.cl"", ""page"": ""companies/talca/hotel-cordillera.html"", ""vertical"": ""Tourism""}"
Hotel Cordillera,contacto@cordillerahotel.cl,+56 71 222 1817,Hotel Cordillera,Dueño/a,lead,0,tourism,Tourism & Hospitality,talca,cordillerahotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""cordillerahotel.cl"", ""page"": ""companies/talca/hotel-cordillera.html"", ""vertical"": ""Tourism""}"
Hotel Cordillera,ventas@cordillerahotel.cl,+56 71 222 1817,Hotel Cordillera,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,talca,cordillerahotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""cordillerahotel.cl"", ""page"": ""companies/talca/hotel-cordillera.html"", ""vertical"": ""Tourism""}"
Hotel Cordillera,admin@cordillerahotel.cl,+56 71 222 1817,Hotel Cordillera,Administrador/a,lead,0,tourism,Tourism & Hospitality,talca,cordillerahotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""cordillerahotel.cl"", ""page"": ""companies/talca/hotel-cordillera.html"", ""vertical"": ""Tourism""}"
Hotel Cordillera,hola@cordillerahotel.cl,+56 71 222 1817,Hotel Cordillera,Recepción,lead,0,tourism,Tourism & Hospitality,talca,cordillerahotel.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""cordillerahotel.cl"", ""page"": ""companies/talca/hotel-cordillera.html"", ""vertical"": ""Tourism""}"
Hotel Insigne,info@hotelinsigne.cl,(71) 235 7292 / (56) 949 481 019,Hotel Insigne,Tourism & Hospitality — Talca,lead,0,tourism,Tourism & Hospitality,talca,hotelinsigne.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelinsigne.cl"", ""page"": ""companies/talca/hotel-insigne.html"", ""vertical"": ""Tourism""}"
Hotel Insigne,contacto@hotelinsigne.cl,(71) 235 7292 / (56) 949 481 019,Hotel Insigne,Dueño/a,lead,0,tourism,Tourism & Hospitality,talca,hotelinsigne.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelinsigne.cl"", ""page"": ""companies/talca/hotel-insigne.html"", ""vertical"": ""Tourism""}"
Hotel Insigne,ventas@hotelinsigne.cl,(71) 235 7292 / (56) 949 481 019,Hotel Insigne,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,talca,hotelinsigne.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelinsigne.cl"", ""page"": ""companies/talca/hotel-insigne.html"", ""vertical"": ""Tourism""}"
Hotel Insigne,admin@hotelinsigne.cl,(71) 235 7292 / (56) 949 481 019,Hotel Insigne,Administrador/a,lead,0,tourism,Tourism & Hospitality,talca,hotelinsigne.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelinsigne.cl"", ""page"": ""companies/talca/hotel-insigne.html"", ""vertical"": ""Tourism""}"
Hotel Insigne,hola@hotelinsigne.cl,(71) 235 7292 / (56) 949 481 019,Hotel Insigne,Recepción,lead,0,tourism,Tourism & Hospitality,talca,hotelinsigne.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""hotelinsigne.cl"", ""page"": ""companies/talca/hotel-insigne.html"", ""vertical"": ""Tourism""}"
Apart Hotel Las Rastras,info@aparthotellasrastras.cl,+56 9 4436 0454,Apart Hotel Las Rastras,Tourism & Hospitality — Talca,lead,0,tourism,Tourism & Hospitality,talca,aparthotellasrastras.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""aparthotellasrastras.cl"", ""page"": ""companies/talca/apart-hotel-las-rastras.html"", ""vertical"": ""Tourism""}"
Apart Hotel Las Rastras,contacto@aparthotellasrastras.cl,+56 9 4436 0454,Apart Hotel Las Rastras,Dueño/a,lead,0,tourism,Tourism & Hospitality,talca,aparthotellasrastras.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""aparthotellasrastras.cl"", ""page"": ""companies/talca/apart-hotel-las-rastras.html"", ""vertical"": ""Tourism""}"
Apart Hotel Las Rastras,ventas@aparthotellasrastras.cl,+56 9 4436 0454,Apart Hotel Las Rastras,Gerente de Ventas,lead,0,tourism,Tourism & Hospitality,talca,aparthotellasrastras.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""aparthotellasrastras.cl"", ""page"": ""companies/talca/apart-hotel-las-rastras.html"", ""vertical"": ""Tourism""}"
Apart Hotel Las Rastras,admin@aparthotellasrastras.cl,+56 9 4436 0454,Apart Hotel Las Rastras,Administrador/a,lead,0,tourism,Tourism & Hospitality,talca,aparthotellasrastras.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""aparthotellasrastras.cl"", ""page"": ""companies/talca/apart-hotel-las-rastras.html"", ""vertical"": ""Tourism""}"
Apart Hotel Las Rastras,hola@aparthotellasrastras.cl,+56 9 4436 0454,Apart Hotel Las Rastras,Recepción,lead,0,tourism,Tourism & Hospitality,talca,aparthotellasrastras.cl,"{""city"": ""talca"", ""niche"": ""tourism"", ""website"": ""aparthotellasrastras.cl"", ""page"": ""companies/talca/apart-hotel-las-rastras.html"", ""vertical"": ""Tourism""}"
Las Viejas Cochinas,info@lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),02 7121 6621,Las Viejas Cochinas,Restaurants & Gastronomy — Talca,lead,0,restaurants,Restaurants & Gastronomy,talca,lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""restaurants"", ""website"": ""lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/las-viejas-cochinas.html"", ""vertical"": ""Restaurants""}"
Las Viejas Cochinas,contacto@lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),02 7121 6621,Las Viejas Cochinas,Dueño/a,lead,0,restaurants,Restaurants & Gastronomy,talca,lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""restaurants"", ""website"": ""lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/las-viejas-cochinas.html"", ""vertical"": ""Restaurants""}"
Las Viejas Cochinas,ventas@lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),02 7121 6621,Las Viejas Cochinas,Gerente de Ventas,lead,0,restaurants,Restaurants & Gastronomy,talca,lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""restaurants"", ""website"": ""lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/las-viejas-cochinas.html"", ""vertical"": ""Restaurants""}"
Las Viejas Cochinas,admin@lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),02 7121 6621,Las Viejas Cochinas,Administrador/a,lead,0,restaurants,Restaurants & Gastronomy,talca,lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""restaurants"", ""website"": ""lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/las-viejas-cochinas.html"", ""vertical"": ""Restaurants""}"
Las Viejas Cochinas,hola@lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),02 7121 6621,Las Viejas Cochinas,Recepción,lead,0,restaurants,Restaurants & Gastronomy,talca,lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!),"{""city"": ""talca"", ""niche"": ""restaurants"", ""website"": ""lasviejascochinas.cl — ECONNREFUSED (SERVER DEAD!)"", ""page"": ""companies/talca/las-viejas-cochinas.html"", ""vertical"": ""Restaurants""}"
Don Ambrosio — Restaurante Peruano,info@NO WEBSITE — digital menu only (uqr.to),+56 71 221 3021,Don Ambrosio — Restaurante Peruano,Restaurants & Gastronomy — Talca,lead,0,restaurants,Restaurants & Gastronomy,talca,NO WEBSITE — digital menu only (uqr.to),"{""city"": ""talca"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — digital menu only (uqr.to)"", ""page"": ""companies/talca/don-ambrosio-—-restaurante-peruano.html"", ""vertical"": ""Restaurants""}"
Don Ambrosio — Restaurante Peruano,contacto@NO WEBSITE — digital menu only (uqr.to),+56 71 221 3021,Don Ambrosio — Restaurante Peruano,Dueño/a,lead,0,restaurants,Restaurants & Gastronomy,talca,NO WEBSITE — digital menu only (uqr.to),"{""city"": ""talca"", ""niche"": ""restaurants"", ""website"": ""NO WEBSITE — digital menu only (uqr.to)"", ""page"": ""companies/talca/don-ambrosio-—-restaurante-peruano.html"", ""vertical"": ""Restaurants""}"
